,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text
4840,503,3m,"Enjoyed cooking dinner for a few family members at the weekend. It was a fun and aromatic meal to put together, and it was nice to feel as if I was giving them something.","Enjoyed cooking dinner for a few family members at the weekend. It was a fun and aromatic meal to put together, and it was nice to feel as if I was giving them something.",True,2,affection,affection,44883,aromatic cooked dinner enjoyed family feel fun giving meal nice weekend
4850,503,3m,"Some family friends visited for the weekend, who I'd only met briefly before at a wedding. Really enjoyed their company.","Some family friends visited for the weekend, who I'd only met briefly before at a wedding. Really enjoyed their company.",True,2,bonding,bonding,57319,briefly company enjoyed family friend id met visit wedding weekend
4854,503,3m,"Arrived home to the aroma of roast chicken, and if anything the anticipation is just as good as the dinner itself. It tasted great as well.","Arrived home to the aroma of roast chicken, and if anything the anticipation is just as good as the dinner itself. It tasted great as well.",True,2,enjoy_the_moment,enjoy_the_moment,61451,anticipated aroma arrived chicken dinner home roast tasted
4924,6724,24h,I spent some time in the kitchen making chicken soup.,I spent some time in the kitchen making chicken soup.,True,1,leisure,leisure,558,chicken kitchen soup spent time
5281,9386,24h,I satisfied my many food cravings for dinner.,I satisfied my many food cravings for dinner.,True,1,enjoy_the_moment,enjoy_the_moment,569,craving dinner food satisfying
5612,1773,3m,My son bought an english bulldog puppy.,My son bought an english bulldog puppy.,True,1,affection,affection,61125,bought bulldog english puppy son
5614,1773,3m,My granddaughters 17th birthday party.,My granddaughters 17th birthday party.,True,1,affection,affection,63113,birthday granddaughter party
5619,1773,24h,I made a new recipe that turned out really great.,I made a new recipe that turned out really great.,True,1,achievement,achievement,91606,recipe
5630,728,24h,Playing cards with the boys last night made me happy.,Playing cards with the boys last night made me happy.,True,1,bonding,affection,13512,boy card night played
5632,728,24h,Sitting at the picnic bench outside with the sun pouring onto my face made me happy.,Sitting at the picnic bench outside with the sun pouring onto my face made me happy.,True,1,nature,nature,15299,bench picnic pouring sitting sun
5634,728,24h,My seven year old allowing me to rub his sore head made me happy as I felt it was precious to be able to offer this to him and to be there to do it.,My seven year old allowing me to rub his sore head made me happy as I felt it was precious to be able to offer this to him and to be there to do it.,True,1,affection,affection,17613,allowed head offer precious rub sore
5653,1115,24h,The delicious steak that I had for dinner tonight made me very happy.,The delicious steak that I had for dinner tonight made me very happy.,True,1,enjoy_the_moment,enjoy_the_moment,14710,delicious dinner steak tonight
5657,1115,24h,Last night I went to book club and enjoyed the company of good friends.,Last night I went to book club and enjoyed the company of good friends.,True,1,bonding,bonding,21920,book club company enjoyed friend night
5667,1115,3m,We went with some friends to a beach town nearby for the day and enjoyed the sun and beach together.,We went with some friends to a beach town nearby for the day and enjoyed the sun and beach together.,True,1,bonding,bonding,42010,beach beach day enjoyed friend nearby sun town
5668,1115,3m,I finished up doing my taxes and got all of my paperwork in line.,I finished up doing my taxes and got all of my paperwork in line.,True,1,achievement,achievement,43999,finished line paperwork tax
5673,1115,3m,My husband and I went on a bike ride to a local breakfast place that had delicious coffee and food.,My husband and I went on a bike ride to a local breakfast place that had delicious coffee and food.,True,1,affection,affection,64989,bike breakfast coffee delicious food husband local ride
5807,1,24h,My mother called out of the blue to tell me how proud she is of me.,My mother called out of the blue to tell me how proud she is of me.,True,1,affection,affection,382,blue called mother proud
5841,1,24h,I got to take the day off from my part time job and spend some time with both my kids.,I got to take the day off from my part time job and spend some time with both my kids.,True,1,affection,affection,29797,day job kids spend time time
5844,1,3m,my son had a great time on his 8th birthday.,my son had a great time on his 8th birthday.,True,1,affection,affection,36622,birthday son time
5852,1,3m,"I got to have a three day weekend which i spent with my wife, kids, and my parents.","I got to have a three day weekend which i spent with my wife, kids, and my parents.",True,1,affection,affection,52366,day kids parents spent weekend wife
5857,1,3m,My fiance proposed to me in front of my family in the beginning of March.,My fiance proposed to me in front of my family in the beginning of March.,True,1,affection,affection,60325,beginning family fiance front march proposed
5871,1,3m,I was told that i will gain another 5 personal days in July bringing my total to about 2 weeks.,I was told that i will gain another 5 personal days in July bringing my total to about 2 weeks.,True,1,achievement,achievement,74392,bring day gain july person told totally weeks
5875,1,24h,Last night i received the masters qualification on mturk.,Last night i received the masters qualification on mturk.,True,1,achievement,achievement,81170,masters mturk night qualification received
5886,1,24h,I made another $42 dollars yesterday on mturk.,I made another $42 dollars yesterday on mturk.,True,1,achievement,achievement,92354,dollars mturk
5891,1,24h,I was able to make $30 on mturk in just 3 hours.,I was able to make $30 on mturk in just 3 hours.,True,1,achievement,achievement,97714,hours mturk
5983,1232,24h,last 1 month i am doing one task in office and not completed and yesterday i completed and got good response form my teamate,last 1 month i am doing one task in office and not completed and yesterday i completed and got good response form my teammate,False,1,achievement,achievement,6527,completed completed form office responsibility task teammates
5984,1232,24h,last 1 month i am doing one task in office and not completed and yesterday i completed and got good response form my teamate,last 1 month i am doing one task in office and not completed and yesterday i completed and got good response form my teammate,False,1,achievement,achievement,7520,completed completed form office responsibility task teammates
